,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
6425,Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,LutherBurgsvik,1372,344,False,,[],,nan
6426,Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,en,,,PDChina,6927948,4359,False,COVID19vaccines,[],"Beijing, China",nan
6427,Sat Jun 19 07:30:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,6.0,3.0,Habib1Rehman,229,2530,,,[EricNewton2020],,nan
6428,Sat Jun 19 07:30:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,584.0,298.0,Bernade63062744,323,458,,,[globalhlthtwit],uk,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6429,Sat Jun 19 07:30:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,878.0,905.0,ND_Dhiya,547,1452,False,,[shawajason],Malaysia,nan
6430,Sat Jun 19 07:30:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,878.0,906.0,diEmensional,267,259,False,,[shawajason],,nan
6431,Sat Jun 19 07:30:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,878.0,907.0,eboizumi,511,533,False,,[shawajason],nsfw sometimes -14 dni,nan
6432,Sat Jun 19 07:30:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,5.0,2.0,nikosawa_,100,415,False,Covid19NationNewsplex,[NationAfrica],,nan
6433,Sat Jun 19 07:30:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Ghanaian_Times,30616,74,False,,[],"South Industrial Area, Accra",nan
6434,Sat Jun 19 07:30:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,880.0,909.0,libyanhokage,2938,1748,False,,[shawajason],"A galaxy far, far away....",nan
6435,Sat Jun 19 07:30:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported bringing the countrys total fatalities to 58441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH,0.1772727272727272,0.5709090909090909,en,8.0,8.0,SirMH_II,805,1646,,COVID19,[eNCA],Azania ,new coronavirus case recorded past hour south africa #covid-related death reported bringing country total fatality stay tuned #enca #dstv latest detail
6436,Sat Jun 19 07:31:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX,0.1999999999999999,0.3,en,11.0,10.0,nikiconfalone,293,274,,COVID19Africa,[MohamedFall],Niger,#covid case #africa increasing % week country east amp southern africa urgently #covidvaccines #oxygen amp #covid test helping procure vital supply much needed
6437,Sat Jun 19 07:31:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday the National Health Commission said Saturday. https://t.co/ytH2epZlFH,0.0,0.0,en,2.0,1.0,247Chimeg,1445,1609,,COVID19vaccines,[PDChina],Mongolia,million dos #covid #vaccines administered across china friday national health commission said saturday
6438,Sat Jun 19 07:31:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I dont think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I agree completely @PooyaKazemi1983,0.0222222222222222,0.6555555555555556,en,29.0,6.0,ecehankoc,93,674,,,[m_etxe_ar],,dont think rush emergency approved vaccine child serious illness covid rare agree completely
6439,Sat Jun 19 07:31:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday the National Health Commission said Saturday. https://t.co/ytH2epZlFH,0.0,0.0,en,4.0,2.0,mesapapern,2013,546,,COVID19vaccines,[PDChina],"Bangkok, Thailand",million dos #covid #vaccines administered across china friday national health commission said saturday
6440,Sat Jun 19 07:31:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,882.0,910.0,Y_Ahor_,1041,731,False,,[shawajason],he/him,nan
6441,Sat Jun 19 07:31:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,66.0,27.0,Danilla94242658,42,287,,,[SamarDJarrah],,nan
6442,Sat Jun 19 07:31:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,28.0,7.0,CMOfficeAssam,323306,48,,COVID19,[himantabiswa],"Guwahati, India",central govt provide #covid vaccine people free cost separate category based age vaccination state government provide assistance day vaccination worker transportation cost amp expense
6443,Sat Jun 19 07:31:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,0.1958333333333333,0.425,en,209.0,117.0,zennnaku,55,344,,,[globalhlthtwit],PT Anjay Finance & Investment,greatest political failure generation million die germany uk want preserve patent vaccine developed % funding taxpayer even az make profit africa
6444,Sat Jun 19 07:31:37 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","A new @EurobarometerEU survey shows 79% of Europeans intend to get vaccinated against #COVID19 this year. But people aged under 45 are more hesitant.

70% also believe the EU plays a key role in ensuring access to vaccines in their country. 🇪🇺

More info 👇 #StrongerTogether",0.2072727272727272,0.5709090909090909,en,118.0,59.0,lionheart8279,2460,3827,,COVID19,[EU_Commission EurobarometerEU],,new survey show % european intend get vaccinated #covid year people aged hesitant % also believe eu play key role ensuring access vaccine country info #strongertogether
6445,Sat Jun 19 07:31:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported bringing the countrys total fatalities to 58441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH,0.1772727272727272,0.5709090909090909,en,8.0,9.0,FarahOsmanB,1111,799,,COVID19,[eNCA],Wherever the tweets take me...,new coronavirus case recorded past hour south africa #covid-related death reported bringing country total fatality stay tuned #enca #dstv latest detail
6446,Sat Jun 19 07:32:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0.0,1.0,dietzi96,259,5007,False,COVID19access2medsEUBelgium,[DrRimmer IrishTimes],"Potsdam, Germany",nan
6447,Sat Jun 19 07:32:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,28.0,8.0,KovurTeja,201,99,,COVID19,[himantabiswa],,central govt provide #covid vaccine people free cost separate category based age vaccination state government provide assistance day vaccination worker transportation cost amp expense
6448,Sat Jun 19 07:32:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,884.0,911.0,discommie,980,579,False,,[shawajason],,nan
6449,Sat Jun 19 07:32:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmirs Gujjars Bakarwals community. 

Healthcare staff @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,109.0,82.0,Pintu542,523,689,,,[N_RamchanderRao],"Chakki, India",covid vaccine reach remotest place jammu amp kashmir gujjars bakarwals community healthcare staff karyakartas travel long distance terrain take forward #vaccinationdrive
6450,Sat Jun 19 07:32:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,buhle_mvalo,3386,659,,,[],"CPT|JHB, South Africa",nan
6451,Sat Jun 19 07:32:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,billygee12,1783,2626,False,coronavirusCOVID19vaccinevaccinations,[],,nan
6452,Sat Jun 19 07:32:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac and dozens have been hospitalized officials said as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN,0.25,0.25,en,66.0,42.0,JohnnybNetwork,1465,1829,,COVID19IndonesiaSinovac,[EpochTimesChina],CALIFORNIA,doctor medical worker caught #covid #indonesia despite vaccinated #sinovac dozen hospitalized official said concern grow efficacy #vaccines infectious variant
6453,Sat Jun 19 07:32:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,885.0,912.0,MushyMelbowHead,1720,4233,False,,[shawajason],Behind you,nan
6454,Sat Jun 19 07:32:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📸The Ambassador of France to Uganda H.E @JaAniambossou and @UNICEF Representative in #Uganda Dr. @Munir_Safieldin holding a box containing #COVID19 #AstraZeneca vaccines at the @nmsuganda cold storage room. 

#covidvaccinationug #CovidVaccine #COVAX @FrenchEmbassyUg https://t.co/08UG56mky7",-0.6,1.0,en,20.0,7.0,BonjourKampala,485,674,,Uganda,[UNICEFUganda JaAniambossou UNICEF Munir_Safieldin],"Kampala, Uganda",ambassador france uganda representative #uganda dr holding box containing #covid #astrazeneca vaccine cold storage room #covidvaccinationug #covidvaccine #covax
6455,Sat Jun 19 07:32:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donate whatever you can to support Roberts family. Read Roberts story here: https://t.co/5MUzv9WEqy
@startupnanny Im  so so sorry for your loss. Praying for your comfort and strength during this difficult period. 🙏🏿",-0.5,1.0,en,4.0,3.0,startupnanny,2568,2368,False,,[lizzientonjira startupnanny],"Nairobi, Kenya",donate whatever support robert family read robert story sorry loss praying comfort strength difficult period
6456,Sat Jun 19 07:33:00 +0000 2021,"<a href=""https://www.example.com"" rel=""nofollow"">not one of the rebels</a>",,0.0,0.0,en,,,winniecychen,9,17,False,,[],,nan
6457,Sat Jun 19 07:33:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,885.0,913.0,geumjassi_,289,524,False,,[shawajason],shonan beach fm 78.9,nan
6458,Sat Jun 19 07:33:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📸H.E @JaAniambossou handing over the #COVID19 #AstraZeneca vaccines donated by the @French_Gov to Minister of Health designate @JaneRuth_Aceng at @nmsuganda head office in Entebbe. 

 #covidvaccinationug #CovidVaccine #COVAX @FrenchEmbassyUg @UNICEFSupply @MinofHealthUG https://t.co/u8a8uvFTfu",0.0,0.0,en,8.0,4.0,BonjourKampala,485,674,,COVID19AstraZeneca,[UNICEFUganda JaAniambossou French_Gov],"Kampala, Uganda",handing #covid #astrazeneca vaccine donated minister health designate head office entebbe #covidvaccinationug #covidvaccine #covax
6459,Sat Jun 19 07:33:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,7.0,2.0,MarkKbf,1621,824,,,[zukibites],"Halifax, England",nan
6460,Sat Jun 19 07:33:16 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,drrichardp,1669,98,,COVID19vaccine,[],"Manchester, England",nan
6461,Sat Jun 19 07:33:18 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.,0.1333333333333333,0.4555555555555555,en,586.0,299.0,mandym00oo,70,241,,,[globalhlthtwit],Only here until zero covid ,dr moeti head africa one best public health expert leader know desperate request vaccine africa plead germany uk lift patent restriction urgently transfer technology enable production africa
6462,Sat Jun 19 07:33:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",These vaccines are about to expire and Israel cant use them. In return theyre taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated. https://t.co/LDr1VqSQa3,0.0999999999999999,0.25,en,13.0,16.0,DKLarge2,782,2192,,,[CultofNewMedia],Sri Lanka,vaccine expire israel cant return theyre taking number fresh vaccine future shipment palestinian israel proclaimed vaccination shared palestinian israeli vaccinated
6463,Sat Jun 19 07:33:34 +0000 2021,"<a href=""https://twitter.com/world_news_eng"" rel=""nofollow"">world_news_eng</a>",Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday the National Health Commission said Saturday. https://t.co/ytH2epZlFH,0.0,0.0,en,5.0,3.0,world_news_eng,1673,38,,COVID19vaccines,[PDChina],,million dos #covid #vaccines administered across china friday national health commission said saturday
